id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
212,233,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/jessup_murder_911.mp3,Murder,5/12,Iowa,2.0,1.0,0.0,"– In May 2012 a man shot and killed his ex-girlfriend in Jessup (Iowa), and then fatally shot himself. Just as the suspect drove to the woman’s house, her then-boyfriend dialed 911 to report the incident, and described what was happening. Gunshots are audible on the logging tape.",1,11.0,911_first6sec/call_233_0.wav
213,234,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/jacksonville_murder_911.mp3,Murder,9/10,Florida,1.0,1.0,0.0,– In Sept. 2010 a 14 year-old boy was caught in gunfire during a dispute in Jacksonville (Fla.). In May 2012 the judge released the logging tape of a 911 call made in response to the incident.,1,2.0,911_first6sec/call_234_0.wav
214,235,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/midwest-city_fire_911.mp3,Fatal fire,5/12,Oklahoma,3.0,1.0,0.0,– In May 2012 a woman and her two toddler children died in an apartment fire. The woman’s mother managed to escape the fire in Midwest City (Okla.) and dial 911 for help.,1,10.0,911_first6sec/call_235_0.wav
215,236,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/wilton_murder_911.mp3,Murder,5/12,Connecticut,1.0,1.0,0.0,"– In May 2012 a 22 year-old man allegedly beat his father to death during a psychotic episode, and then fled. Aaron Ramsey’s mother arrived home shortly after and discovered her husband’s body, and dialed 911.",1,10.0,911_first6sec/call_236_0.wav
216,237,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/gilbert_murders_daughter_911.mp3,Murders,5/12,Arizona,4.0,1.0,0.0,"– In May 2012 a man in Gilbert (Ariz.) shot and killed his girlfriend Lisa Mederos, her 23 year-old daughter, the daughter’s 15 month-old daughter, and the daughter’s boyfriend. Mederos’ 19 year-old daughter was unhurt and dialed 911 from inside the house to report the incident. A",1,19.0,911_first6sec/call_237_0.wav
217,238,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/todd_murder_911.mp3,Murder,3/12,North Carolina,1.0,1.0,0.0,"– In March 2012 a man in Todd (NC) shot and killed his roommate. Thomas Laing dialed 911 and talked to a Watauga County sheriff’s dispatcher for about 15 minutes, saying the roommate was violent and trying to break into the house where they both lived.",1,17.0,911_first6sec/call_238_0.wav
218,240,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/deland_murder_911.1.mp3,Murders,3/12,Florida,3.0,1.0,0.0,"– In March 2012 a man shot and killed the manager of a DeLand (Fla.) restaurant, his girlfriend and then himself. A co-worker found the manager and dialed 911. The suspect was a former restaurant employee who later held his pregnant girlfriend hostage. When police stormed the apartment, they found the couple dead.",1,15.0,911_first6sec/call_240_0.wav
219,241,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/ottawa_assault_911.mp3,Assault,5/12,Canada,0.0,0.0,0.0,"– In May 2012 an Ottawa (Canada) man dialed 911 after his apartment house neighbors broke in and assaulted him. During  the 13-minute call the calltaker struggled to obtain information from him. When police arrived, one of the suspects claimed the man had sexually assaulted her, so police arrested Marian Andrzejewski, 74 years-old. Police released him without charges 75 days later, and said the 911 call was not handled properly.",0,21.0,911_first6sec/call_241_0.wav
220,242,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/port-st-john_murders-suicide_911.mp3,Murders-suicide,5/12,Florida,5.0,1.0,0.0,"– In May 2012 a Port St. John (Fla.) mother shot and killed her 17 year-old daughter, and her three other teenage children fled the house and went to a neighbor’s home. The neighbor dialed 911, but was confused over what occurred—was the mom the shooter or was one of the children armed? The neighbor didn’t let the children inside, and they returned home where Tonya Thomas shot and killed the other three children who returned home. Brevard County deputies arrived shortly after Thomas killed herself.",1,4.0,911_first6sec/call_242_0.wav
221,243,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/bucks-county_murder_911.mp3,Murder,10/12,Pennsylvania,1.0,1.0,0.0,– In Oct. 2010 a Bucks County (Penn.) woman dialed 911 and reported she had shot her husband. Dorleen Burklund was on the phone with a dispatcher for 10 minutes as deputies responded. She was convicted in May 2012 and the logging tape of the call was released.,1,25.0,911_first6sec/call_243_0.wav
222,244,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/winter-haven_invasion_911.mp3,Home invasion shooting,5/12,Florida,1.0,1.0,0.0,"– In May 2012 a Winter Haven (Fla.) man heard pounding on his door at 3:55 a.m., and opened the door to find a man forcing his way inside. After a short stand-off, the homeowner fatally shot the man as the intruder was advancing. The Polk County sheriff says the shooting was justified.",1,12.0,911_first6sec/call_244_0.wav
223,245,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/seattle_shooting_1.mp3,initial shooting; Multiple shootings,6/12,Washington,6.0,1.0,0.0,"– In June 2012 a man entered a Seattle coffee shop, shot five people and killed four. He left, later carjacked a vehicle and fatally shot the driver. Hours later Ian Stawicki was spotted by an officer, and when cover units moved in to make an arrest, he fatally shot himself. Listen to the logging tapes: 911 from the",1,4.0,911_first6sec/call_245_0.wav
224,246,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/miami_face_attack_911.mp3,Face attack,6/12,Florida,1.0,1.0,0.0,"– In June 2012 a Miami (Fla.) man attacked another man on the street, stripping the man naked and eating the flesh off his face. Rudy Eugene was shot and killed by an arriving police officer, and victim Ronald Poppo was seriously injured. Four 911 calls were placed by passersby, some of whom had obscured views of the scene because of a difference in elevation between the roadway and sidewalk where the incident occurred.",1,10.0,911_first6sec/call_246_0.wav
225,246,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/miami_face_attack_911.mp3,Face attack,6/12,Florida,1.0,1.0,0.0,"– In June 2012 a Miami (Fla.) man attacked another man on the street, stripping the man naked and eating the flesh off his face. Rudy Eugene was shot and killed by an arriving police officer, and victim Ronald Poppo was seriously injured. Four 911 calls were placed by passersby, some of whom had obscured views of the scene because of a difference in elevation between the roadway and sidewalk where the incident occurred.",1,320.0,911_first6sec/call_246_1.wav
226,247,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/hartford_sandwhich_911.mp3,Bad sandwich,6/12,Connecticut,0.0,0.0,1.0,"– In June 2012 a man in East Hartford (Conn.) dialed 911 to report that a deli has created his sandwich incorrectly. After some questioning, dispatcher sent a police officer.",0,3.0,911_first6sec/call_247_0.wav
227,248,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/yorkville_cpr_911.mp3,Drowning CPR,6/12,Wisconsin,0.0,1.0,0.0,– In June 2012 a Yorkville (Wisc.) family was swimming at a backyard pool when a 3 year-old sank to the bottom of the pool. Someone dialed 911 and Racine County dispatcher Emily Johnson talked the caller through CRP while EMS units responded. The child recovered without injury.,0,21.0,911_first6sec/call_248_0.wav
228,249,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/hollywood-fla_burglary_911.mp3,Residential burglary,6/12,Florida,0.0,1.0,0.0,"– In June 2012 an 11 year-old was home alone in Hollywood (Fla.) when three teens broke a window and burglarized the house. The child hid beneath a bunk bed with his dog and talked to a dispatcher for 8 minutes until officers arrived, rescued him and arrested the suspects.",0,18.0,911_first6sec/call_249_0.wav
229,250,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/greenville_burglary_911.mp3,Burglary,6/12,North Carolina,0.0,1.0,0.0,"– In June 2012 a Greenville (NC) woman dialed 911 to report two men had broken into her home. She stayed on the line as officers responded, and arriving officers arrested two men.",0,13.0,911_first6sec/call_250_0.wav
230,251,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/lufkin_theft_911.mp3,Accidental dialing,6/12,Texas,0.0,0.0,1.0,"– In June 2012 two men were stealing copper and aluminum wire from a Lufkin (Tex.) construction site when one of them accidentally dialed 911. Dispatchers determined the pair’s location and sent officers, who arrested the men as they drove away.",0,7.0,911_first6sec/call_251_0.wav
231,252,https://web.archive.org/web/20150417084845/http://mp3.911dispatch.com.s3.amazonaws.com/sanger_shooting_911.mp3,Officer shooting,6/12,California,1.0,1.0,0.0,"– In June 2012 a man in Sanger (Calif.) dialed 911 and asked for officers to be dispatched, apparently in an attempt at suicide-by-cop. The man hung up and was later confronted by officers, who did fatally shoot him.",1,5.0,911_first6sec/call_252_0.wav
232,253,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/naples_murders_911.mp3,Parent murders,12/10,Florida,2.0,1.0,0.0,"– In Dec. 2010 a Naples (Fla.) 14 year-old shot and killed his parents at their home, and then dialed 911. He did not provided a motive or explanation during the call. In July 2012 he pled no contest and was sentenced as an adult to 20 years in prison.",1,19.0,911_first6sec/call_253_0.wav
233,254,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/flat-rock_stabbing_911.mp3,Stabbing,7/12,North Carolina,0.0,1.0,0.0,– In July 2012 an intoxicated man tried to break into the Flat Rock (NC) home that he’d voluntarily during a sheriff’s visit several hours earlier. The female caller described the situation and eventually stabbed the man when he broke in. (5 minutes of a 16-minute call),0,4.0,911_first6sec/call_254_0.wav
234,255,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/broomfield_off_shooting_911.mp3,Officer shooting,7/12,Colorado,0.0,1.0,0.0,"– In July 2012 Broomfield (Colo.) police officers shot and killed a 21 year-old man who was distraught and was carrying an Airsoft replica pistol. The man’s younger brother had dialed 911 minutes earlier and explained the situation, including that Kyle Miller was carrying the replica.",0,7.0,911_first6sec/call_255_0.wav
235,256,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/alliance_murder_911.mp3,Murder 911 call,7/12,Ohio,1.0,0.0,0.0,– In July 2012 a man in Alliance (Ohio) dialed 911 and confessed that he had strangled his girlfriend. Arriving police arrested Randy Ring without incident.,1,29.0,911_first6sec/call_256_0.wav
236,257,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/moore-haven_gator_911.mp3,Alligator attack,7/12,Florida,0.0,1.0,0.0,"– In July 2012 a 17 year-old boy in Moore Haven (Fla.) was attacked by an alligator while swimming in a river, and his arm was bitten off. A nearby teen dialed 911 to report the incident.",0,13.0,911_first6sec/call_257_0.wav
237,258,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/dare-county_body_911.mp3,Found body,7/12,Ohio,0.0,0.0,0.0,"– In July 2012 a construction worker stopped along an isolated road in Dare County (Ohio), and spotted a suspicious plastic bag. He investigated and saw a body inside, then dialed 911. Deputies recovered the body of Lynn Jackenheimer, 33, who they say was killed by her estranged boyfriend during a vacation from Ohio.",0,4.0,911_first6sec/call_258_0.wav
238,261,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/palatine_manhole_911.mp3,Manhole fall,8/12,Illinois,0.0,0.0,0.0,"– In August 2012 a woman in Palatine (Ill.) fell into an uncovered manhole, then dialed 911 for help. It took emergency crews about 10 minutes to locate her, and she was bruised but unharmed.",0,18.0,911_first6sec/call_261_0.wav
239,262,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/akron_shooting_911.mp3,Hospital shooting,8/12,Ohio,1.0,1.0,0.0,"– In August 2012 a man came into Akron (Ohio) Medical Center, approached his wife in a hospital bed, and fatally shot her. Several people dialed 911, including a hospital staffer. John Wise was arrested without incident and is charged with murder.",1,28.0,911_first6sec/call_262_0.wav
240,263,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/oakcreek_shootings_sheriff_911.mp3,Multiple murders,8/12,Wisconsin,6.0,1.0,0.0,"– On August 5, 2012 a man entered an Oak Creek (Wisc.) Sikh temple and shot nine people, six fatally. A OPD officer was shot 10 times but survived, and the gunman was killed by another officer during a gunfight. Several people dialed 911 and reached the Milwaukee County sheriff’s comm center. Also listen to the 911",1,6.0,911_first6sec/call_263_0.wav
241,263,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/oakcreek_shootings_sheriff_911.mp3,Multiple murders,8/12,Wisconsin,6.0,1.0,0.0,"– On August 5, 2012 a man entered an Oak Creek (Wisc.) Sikh temple and shot nine people, six fatally. A OPD officer was shot 10 times but survived, and the gunman was killed by another officer during a gunfight. Several people dialed 911 and reached the Milwaukee County sheriff’s comm center. Also listen to the 911",1,153.0,911_first6sec/call_263_1.wav
