id,link,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,description,file_name
295,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/stafford-county_shooting_911.mp3,VoIP 911 Call,4/13,Virginia,1,1,1,0,"– In April 2013 a man in Stafford County (Virg.) dialed to report he had shot his wife after she cut him with a knife. However, the call was made on a VoIP line, and was routed to the Doña Ana County (NM) Sheriff’s comm center. Police and EMS units were dispatched to an identical address in Las Cruces, but units quickly discovered it was the wrong city. The man then dialed 911 from a cellular phone and reached the Stafford County dispatcher, who sent law enforcement and EMS units. The VoIP connection was still live during that cellular call.",call_295.mp3
296,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/richland-county_home_invasion_911.mp3,Home invasion,5/13,Wisconsin,1,0,1,0,"– In May 2013 a man and woman broke into the garage of a Richland County (Wisc.) home while the occupant was inside, and began stealing items. The occupant confronted the man, and then dialed 911. However, the caller was not entirely clear that a burglary was occurring",call_296.mp3
297,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/manatee-county_burglary_911.mp3,In-progress burglary,5/13,Florida,1,0,1,0,"– In May 2013 a Manatee County (Fla.) woman dialed 911 when a man attempted to break into her home during the day. The dispatcher obtained a description, and arriving sheriff’s deputies spotted the suspect in the neighborhood and arrested him.",call_297.mp3
298,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/st-clair_cpr_911.mp3,CPR 911 call,6/13,Illinois,1,1,1,0,"– In June 2013 a man dialed 911 from a rural St. Clair County (Ill.) home and said his friend was unconscious. During the 20-minute call, a sheriff’s dispatcher gave the man instructions for CPR while EMS tried to find the location. The victim later died.",call_298.mp3
299,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/bakersfield_shooting_911.mp3,Shooting,6/13,California,1,0,1,0,"– In June 2013 a Bakersfield (Calif.) man dialed 911 to report that he had shot his wife. Officers arrested the man, and the wife survived.",call_299.mp3
300,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/kalamazoo_county_murder_911.mp3,Murder 911 call,6/13,Michigan,1,1,1,0,– In June 2013 a Kalamazoo County (Mich.) man dialed 911 to report that his adult son had come to his house and confessed shooting the son’s wife. The father then gave the phone to John Kovach to explain the situation.,call_300.mp3
301,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/whitfield_county_murder_911.mp3,Murder by vehicle,6/13,Georgia,1,1,1,0,"– In June 2013 a dispute occurred at the house, with the suspect waving a baseball bat. The resident dialed 911 for police, and stayed on the line. Police say the caller followed the man outside and yelled to him that the sheriff was enroute. The man got into his pick-up truck and ran down the caller while he was talking to the dispatcher. Police later arrested the suspect.",call_301.mp3
302,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/weber_county_church_shooting_911.mp3,Church shooting,6/13,Utah,1,0,1,0,"– In June 2013 a man entered Sunday church services in Weber County (Utah) and fired a long gun at his father, seriously injuring him. Several in the congregation dialed 911 for help. The suspect fled, but was captured several hours later.",call_302.mp3
303,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/trumbull_county_stabbings_911.mp3,Stabbing murder,6/13,Ohio,1,1,1,0,"– In June 2013 a man dialed 911 and spoke to a Trumbull County (Ohio) sheriff’s dispatcher, admitting that he had stabbed his mother and stepfather. Deputies arrived and arrested Thomas Starr. The stepfather died at a hospital, but the mother survived.",call_303.mp3
304,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/delaware_county_drowning_911.mp3,Drowning,6/13,Oklahoma,1,1,1,0,"– In June 2013 a 7 year-old was found at the bottom of a Delaware County (Okla.) public pool, and a person dialed 911 and spoke to a sheriff’s dispatcher, who seemed confused on the location. It took three minutes for emergency units to be dispatched. The dispatcher resigned amidst an investigation of the response delay.",call_304.mp3
305,https://web.archive.org/web/20150417085349/http://mp3.911dispatch.com.s3.amazonaws.com/oildale_fire_911.mp3,Fatal fire,6/13,California,1,1,1,0,"– In June 2013 a house fire in Oildale (Calif.) claimed the life of a 21 month-old toddler, who was trapped in the back bedroom. Residents and neighbors attempted a rescue, but were prevented by smoke and flames. A neighbor dialed 911 for help.",call_305.mp3
306,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/hialeah_street_shooting_radio.mp3,Officer shooting,5/11,Florida,0,0,1,0,"– In May 2011 the city of Miami Beach (Fla.) was holding its annual May Day events, with thousands of people out on the streets. Police were stretched thin and had already responded to several shootings. In an as-yet-undocumented account, police say a motorist hit a bicycle officer and then sped off along a crowded South Beach street, prompting 12 officers to fire 116 shots at the vehicle, striking driver Raymond Herisse 16 times, killing him. The incident has generated controversy, lawsuits and criticism of the police. In June 2013 the radio logging tape was released of the incident, showing the chaos and confusion about the incident. Read more",
307,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/farmington_choking_911.mp3,Choking child,7/13,Utah,1,0,1,0,– In July 2013 a Farmington (Utah) woman dialed 911 when her son choked on a small plastic toy. Davis County 911 dispatcher Amanda Glezos answered the call and guided the mother through CPR. EMS units arrived and transported the 22 month-old to the hospital where he recovered.,call_307.mp3
308,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/sfo_aircrash_911.mp3,Air crash,7/13,California,1,2,1,0,"– In July 2013 an Asiana airliner made a short landing at San Francisco airport, striking a seawall and catching fire. Two passengers were initially killed, but the remaining 305 passengers and crew survived, with many able to walk away from the scene. The crash occurred on a Saturday morning, and was witnessed by many people from surrounding areas. Those people and the passengers themselves dialed 911 for help on their cellular phones, and reached the California Highway Patrol (CHP).",call_308.mp3
309,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/palm_coast_cpr_911.mp3,Choking baby,7/13,Florida,1,0,1,0,"– In July 2013 a woman dialed 911 in Palm Coast (Fla.) to report her granddaughter was unconscious in a swimming pool. The woman retrieved the child, and Flager County dispatcher Genice Caccavale, an 11-year veteran, gave her CPR instructions. Read a",call_309.mp3
310,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/kansas-city_electrocution_911.mp3,Electrocution,7/13,Kansas,1,1,1,0,"– In July 2013 a man went to a Kansas City (Kan.) park at 3 a.m. to play Frisbee golf. However, a power line was down in the park from an earlier storm. He stepped on the line and was killed. His friend dialed 911 for help. (The line had been reported to the parks department and local power utility about 12 hours earlier, but there were delays in responding because of the extensive storm damage.)",call_310.mp3
311,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/orem_shooting_911.mp3,Murder,9/12,Utah,1,1,1,0,"– In Sept. 2012 an Orem (Utah) man dialed 911 to report his wife had been seriously injured at home. Police later said Heidy Aline died of a gunshot wound to the head, and Conrad Truman claimed the bullet either came from outside or from a suicide. In July 2013 Truman was arrested for murder.",call_311.mp3
312,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/arlington-heights_drowning_911.mp3,Drowning in car,7/13,Illinois,1,1,1,0,"– In July 2013 an 89 year-old Arlington Heights (Ill.) man accidentally drove his SUV into a pond near his home. He dialed 911 as the car was sinking. Arriving fire units could not reach the man, and when the car was pulled from the pond, Henry Laseke was dead. The Northwest Central Dispatch System is investigating if Laseke’s 911 call was properly and promptly handled.",call_312.mp3
313,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/miami-beach_taser_death_2013_radio.mp3,Death after Taser,8/13,Florida,0,0,0,0,– In August 2013 an 18 year-old man was chased by Miami Beach (Fla.) police officers after he was allegedly spotted spray painting (tagging) a building. Israel Hernandez ran for 7 minutes before being cornered by police and shot with a Taser. Officials say he suffered a cardiac incident and died at a hospital.,call_313.mp3
314,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/san-mateo_car_fire_911.mp3,Vehicle deaths,3/13,California,1,5,1,0,"– In March 2013 a stretch limousine caught fire just off a bridge in the San Francisco area. Four women and the driver escaped through the driver’s area, but five other women were trapped in the locked rear passenger compartment and died of smoke inhalation. The California Highway Patrol fielded several 911 telephone calls from witnesses and one of their officers. Investigators said the fire was accidentally touched off by a failure of the car’s suspension system.",call_314.mp3
315,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/dekalb_school_shooting_911.mp3,School shooting 911,8/13,Georgia,1,0,1,0,"– In Aug. 2013 a man entered a Dekalb (Geo.) school with an AK-47 and took several staffers hostage. Bookkeeper Antoinette Tuff dialed 911 at the suspect’s request and talked to Dekalb County dispatcher Kendra McCray. Tuff relayed information from the suspect, but also critical information to McCray. She also used the school’s intercom to warn teachers and students of the danger. The suspect was safety arrested after Tuff convinced him to surrender.",call_315.mp3
316,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/bedford_escapee_911.mp3,"Burglary, shooting",8/13,Iowa,1,1,1,0,"– In Aug. 2013 a prison escapee shot and wounded a deputy, then stole his truck. After a chase the truck crashed, and the suspect escaped into rural Iowa. Within hours he broke into a remote farmhouse and held the elderly occupants hostage. About four hours later the male homeowner was able to retrieve a gun and fatally shoot the suspect. The female occupant dialed 911, but the call was disconnected. The dispatcher called back to learn what occurred.",call_316.mp3
317,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/elyria_stabbing_911.mp3,Fatal stabbing,8/13,Ohio,1,1,1,0,"– In Aug. 2013 an Elyria (Ohio) couple became involved in a dispute, and the woman stabbed the man. Anna Carter dialed 911 to report what happened, and was arrested for murder by arriving police.",
318,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/monticello_fire_911.mp3,Wildfire rescue,9/13,Arkansas,1,0,1,0,"– In Sept. 2013 a wildfire occurred in Monticello County (Ark.) and a local farmer became trapped on his property. He dialed 911 and reached county sheriff’s dispatcher Gale Hyatt, who alerted first-responders and safely guided the man to them during a 33-minute call.",call_318.mp3
319,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/albany_mcdonalds_911.mp3,McDonald’s complaint,7/13,Georgia,1,0,0,1,– In July 2013 Lorenzo Riggins dialed 911 and talked to an Albany (Geo.) dispatcher to complain about an item missing from his fast food order. He was arrested for making an inappropriate call to 911.,call_319.mp3
320,https://web.archive.org/web/20150417085336/http://mp3.911dispatch.com.s3.amazonaws.com/mannin_attack_911.mp3,Assault in woods,10/13,Oregon,1,0,0,0,"– In October 2013 a man and his wife were hunting in rural Manning (Ore.) when a naked 20 year-old man appeared and began attacking the man with his fists, and later with a rock. The victim managed to get away and hold the man at rifle point while he dialed 911 for help. It took Washington County sheriff’s took 90 minutes to locate the victim and arrive at the scene.",call_320.mp3
